Departamento,Municipio,CÓDIGOS DIVIPOLA,SEXO,VARIABLE / MAYOR DE EDAD (> 18 AÑOS) O MENOR DE EDAD (< 18 AÑOS),(00 a 04),(05 a 09),(10 a 13),(14 a 17),(18 a 19),(20 a 24),(25 a 28),(29 a 34),(35 a 39),(40 a 44),(45 a 49),(50 a 54),(55 a 59),(60 a 64),(65 a 69),(70 a 74),(75 a 79),(80 y más),TOTAL
Magdalena , Pedraza,47541,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Pedraza,47541,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Pedraza,47541,TOTAL,0, -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Magdalena , Pivijay,47551,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Pivijay,47551,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , 3 , 1 , 1 , -   , -   , -   , 1 , -   , -   , -   , -   , 6 
Magdalena , Pivijay,47551,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , 3 , 1 , 1 , -   , -   , -   , 1 , -   , -   , -   , -   , 6 
Magdalena , Pivijay,47551,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Pivijay,47551,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1 
Magdalena , Pivijay,47551,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1 
Magdalena , Pivijay,47551,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Pivijay,47551,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Pivijay,47551,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Pivijay,47551,TOTAL,0, -   , -   , -   , -   , -   , -   , -   , 3 , 1 , 1 , -   , -   , 1 , 1 , -   , -   , -   , -   , 7 
Magdalena , Plato,47555,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Plato,47555,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , 2 , 2 , -   , 1 , -   , 1 , 1 , 1 , -   , -   , -   , -   , -   , 8 
Magdalena , Plato,47555,HOMBRE,TOTAL, -   , -   , -   , -   , -   , 2 , 2 , -   , 1 , -   , 1 , 1 , 1 , -   , -   , -   , -   , -   , 8 
Magdalena , Plato,47555,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Plato,47555,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Magdalena , Plato,47555,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Magdalena , Plato,47555,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Plato,47555,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Plato,47555,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Plato,47555,TOTAL,0, -   , -   , -   , -   , -   , 2 , 2 , 1 , 1 , -   , 1 , 1 , 1 , -   , -   , -   , -   , -   , 9 
Magdalena , Puebloviejo,47570,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Puebloviejo,47570,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , 1 , 2 , 1 , 1 , -   , 1 , -   , 1 , -   , -   , -   , -   , -   , -   , 7 
Magdalena , Puebloviejo,47570,HOMBRE,TOTAL, -   , -   , -   , -   , 1 , 2 , 1 , 1 , -   , 1 , -   , 1 , -   , -   , -   , -   , -   , -   , 7 
Magdalena , Puebloviejo,47570,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Puebloviejo,47570,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Puebloviejo,47570,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Puebloviejo,47570,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Puebloviejo,47570,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Puebloviejo,47570,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Puebloviejo,47570,TOTAL,0, -   , -   , -   , -   , 1 , 2 , 1 , 1 , -   , 1 , -   , 1 , -   , -   , -   , -   , -   , -   , 7 
Magdalena , Remolino,47605,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Remolino,47605,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Magdalena , Remolino,47605,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Magdalena , Remolino,47605,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Remolino,47605,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Remolino,47605,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Remolino,47605,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Remolino,47605,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Remolino,47605,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Remolino,47605,TOTAL,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Magdalena , Sabanas de San Ángel,47660,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Sabanas de San Ángel,47660,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , 1 , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Magdalena , Sabanas de San Ángel,47660,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , 1 , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Magdalena , Sabanas de San Ángel,47660,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Sabanas de San Ángel,47660,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Sabanas de San Ángel,47660,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Sabanas de San Ángel,47660,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Sabanas de San Ángel,47660,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Sabanas de San Ángel,47660,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Sabanas de San Ángel,47660,TOTAL,0, -   , -   , -   , -   , -   , -   , 1 , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Magdalena , San Zenón,47703,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , San Zenón,47703,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 
Magdalena , San Zenón,47703,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 
Magdalena , San Zenón,47703,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , San Zenón,47703,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , San Zenón,47703,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , San Zenón,47703,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , San Zenón,47703,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , San Zenón,47703,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , San Zenón,47703,TOTAL,0, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 
Magdalena , Santa Ana,47707,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Santa Ana,47707,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Magdalena , Santa Ana,47707,HOMBRE,TOTAL, -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Magdalena , Santa Ana,47707,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Santa Ana,47707,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Santa Ana,47707,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Santa Ana,47707,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Santa Ana,47707,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Santa Ana,47707,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Santa Ana,47707,TOTAL,0, -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Magdalena , Santa Marta,47001,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Santa Marta,47001,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , 6 , 12 , 22 , 25 , 22 , 9 , 5 , 3 , 4 , 4 , 1 , 1 , -   , -   , 114 
Magdalena , Santa Marta,47001,HOMBRE,TOTAL, -   , -   , -   , -   , 6 , 12 , 22 , 25 , 22 , 9 , 5 , 3 , 4 , 4 , 1 , 1 , -   , -   , 114 
Magdalena , Santa Marta,47001,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Santa Marta,47001,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , 3 , 3 , 1 , 3 , -   , 2 , -   , -   , 1 , -   , -   , -   , -   , 13 
Magdalena , Santa Marta,47001,MUJER,TOTAL, -   , -   , -   , -   , -   , 3 , 3 , 1 , 3 , -   , 2 , -   , -   , 1 , -   , -   , -   , -   , 13 
Magdalena , Santa Marta,47001,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Santa Marta,47001,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Santa Marta,47001,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Santa Marta,47001,TOTAL,0, -   , -   , -   , -   , 6 , 15 , 25 , 26 , 25 , 9 , 7 , 3 , 4 , 5 , 1 , 1 , -   , -   , 127 
Magdalena , Sitionuevo,47745,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Sitionuevo,47745,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , 1 , 2 , -   , 1 , -   , 1 , -   , 1 , -   , -   , 1 , -   , -   , -   , 7 
Magdalena , Sitionuevo,47745,HOMBRE,TOTAL, -   , -   , -   , -   , 1 , 2 , -   , 1 , -   , 1 , -   , 1 , -   , -   , 1 , -   , -   , -   , 7 
Magdalena , Sitionuevo,47745,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Sitionuevo,47745,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Sitionuevo,47745,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Sitionuevo,47745,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Sitionuevo,47745,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Sitionuevo,47745,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Sitionuevo,47745,TOTAL,0, -   , -   , -   , -   , 1 , 2 , -   , 1 , -   , 1 , -   , 1 , -   , -   , 1 , -   , -   , -   , 7 
Magdalena , Zona Bananera,47980,Hombre,Menores de Edad (<18 años), -   , -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 3 
Magdalena , Zona Bananera,47980,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , 2 , 6 , 5 , 2 , -   , 2 , 3 , 3 , 1 , 1 , 1 , -   , -   , -   , 26 
Magdalena , Zona Bananera,47980,HOMBRE,TOTAL, -   , -   , -   , 3 , 2 , 6 , 5 , 2 , -   , 2 , 3 , 3 , 1 , 1 , 1 , -   , -   , -   , 29 
Magdalena , Zona Bananera,47980,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Zona Bananera,47980,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Magdalena , Zona Bananera,47980,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Magdalena , Zona Bananera,47980,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Zona Bananera,47980,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Zona Bananera,47980,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Magdalena , Zona Bananera,47980,TOTAL,0, -   , -   , -   , 3 , 2 , 6 , 5 , 2 , -   , 3 , 3 , 3 , 1 , 1 , 1 , -   , -   , -   , 30 
Meta , Acacías,50006,Hombre,Menores de Edad (<18 años), -   , -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Meta , Acacías,50006,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , 6 , 3 , 3 , 1 , 1 , 1 , -   , 1 , -   , -   , -   , -   , -   , 16 
Meta , Acacías,50006,HOMBRE,TOTAL, -   , -   , -   , 1 , -   , 6 , 3 , 3 , 1 , 1 , 1 , -   , 1 , -   , -   , -   , -   , -   , 17 
Meta , Acacías,50006,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Meta , Acacías,50006,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , 1 , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Meta , Acacías,50006,MUJER,TOTAL, -   , -   , -   , -   , -   , 1 , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Meta , Acacías,50006,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Meta , Acacías,50006,Indeterminado,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Meta , Acacías,50006,INDETERMINADO,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Meta , Acacías,50006,TOTAL,0, -   , -   , -   , 1 , -   , 7 , 4 , 3 , 1 , 1 , 1 , -   , 1 , -   , -   , -   , -   , -   , 19 
Meta , Barranca de Upía,50110,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Meta , Barranca de Upía,50110,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , 1 , 2 , 1 , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 5 
Meta , Barranca de Upía,50110,HOMBRE,TOTAL, -   , -   , -   , -   , -   , 1 , 2 , 1 , 1 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 5 
Meta , Barranca de Upía,50110,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Meta , Barranca de Upía,50110,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Meta , Barranca de Upía,50110,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Meta , Barranca de Upía,50110,Indeterminado,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
