VIOLENCIA INTRAFAMILIAR (VIF) EN BOGOTÁ D.C AÑO 2020 / LOCALIDAD DEL HECHO,Antonio Nariño,Antonio Nariño.1,Antonio Nariño.2,Antonio Nariño.3,Antonio Nariño.4,Antonio Nariño.5,Antonio Nariño.6,Barrios Unidos,Barrios Unidos.1,Barrios Unidos.2,Barrios Unidos.3,Barrios Unidos.4,Barrios Unidos.5,Barrios Unidos.6,Bosa,Bosa.1,Bosa.2,Bosa.3,Bosa.4,Bosa.5,Bosa.6,Chapinero,Chapinero.1,Chapinero.2,Chapinero.3,Chapinero.4,Chapinero.5,Chapinero.6,Ciudad Bolívar,Ciudad Bolívar.1,Ciudad Bolívar.2,Ciudad Bolívar.3,Ciudad Bolívar.4,Ciudad Bolívar.5,Ciudad Bolívar.6,Engativá,Engativá.1,Engativá.2,Engativá.3,Engativá.4,Engativá.5,Engativá.6,Fontibón,Fontibón.1,Fontibón.2,Fontibón.3,Fontibón.4,Fontibón.5,Fontibón.6,Kennedy,Kennedy.1,Kennedy.2,Kennedy.3,Kennedy.4,Kennedy.5,Kennedy.6,La Candelaria,La Candelaria.1,La Candelaria.2,La Candelaria.3,La Candelaria.4,La Candelaria.5,La Candelaria.6,Mártires,Mártires.1,Mártires.2,Mártires.3,Mártires.4,Mártires.5,Mártires.6,Puente Aranda,Puente Aranda.1,Puente Aranda.2,Puente Aranda.3,Puente Aranda.4,Puente Aranda.5,Puente Aranda.6,Rafael Uribe Uribe,Rafael Uribe Uribe.1,Rafael Uribe Uribe.2,Rafael Uribe Uribe.3,Rafael Uribe Uribe.4,Rafael Uribe Uribe.5,Rafael Uribe Uribe.6,San Cristóbal,San Cristóbal.1,San Cristóbal.2,San Cristóbal.3,San Cristóbal.4,San Cristóbal.5,San Cristóbal.6,Santafé,Santafé.1,Santafé.2,Santafé.3,Santafé.4,Santafé.5,Santafé.6,Suba,Suba.1,Suba.2,Suba.3,Suba.4,Suba.5,Suba.6,Sumapaz,Sumapaz.1,Sumapaz.2,Sumapaz.3,Sumapaz.4,Sumapaz.5,Sumapaz.6,Teusaquillo,Teusaquillo.1,Teusaquillo.2,Teusaquillo.3,Teusaquillo.4,Teusaquillo.5,Teusaquillo.6,Tunjuelito,Tunjuelito.1,Tunjuelito.2,Tunjuelito.3,Tunjuelito.4,Tunjuelito.5,Tunjuelito.6,Usaquén,Usaquén.1,Usaquén.2,Usaquén.3,Usaquén.4,Usaquén.5,Usaquén.6,Usme,Usme.1,Usme.2,Usme.3,Usme.4,Usme.5,Usme.6,Sin información,Sin información.1,Sin información.2,Sin información.3,Sin información.4,Sin información.5,Sin información.6,CIFRA
Corto contundente,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,4,4,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17
Corto punzante,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,4
Mecanismo múltiple,-,-,-,-,-,-,-,-,2,2,-,2,2,4,-,5,5,-,1,1,6,-,1,1,-,1,1,2,-,2,2,-,5,5,7,-,4,4,-,3,3,7,-,1,1,-,2,2,3,-,5,5,-,6,6,11,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,5,5,-,2,2,7,-,1,1,-,-,-,1,-,5,5,-,2,2,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,4,4,-,1,1,5,-,4,4,-,3,3,7,-,1,1,-,1,1,2,75
Por determinar,-,3,3,-,1,1,4,-,-,-,-,2,2,2,-,7,7,-,6,6,13,-,-,-,-,-,-,-,-,9,9,-,4,4,13,-,5,5,-,5,5,10,-,2,2,-,-,-,2,-,2,2,-,6,6,8,-,1,1,-,1,1,2,-,-,-,-,1,1,1,-,2,2,-,4,4,6,-,3,3,-,1,1,4,-,4,4,-,7,7,11,-,-,-,-,-,-,-,-,5,5,-,5,5,10,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,4,4,-,3,3,7,-,1,1,-,3,3,4,-,5,5,-,7,7,12,-,1,1,-,1,1,2,113
TOTAL,15,16,31,3,43,46,77,6,13,19,6,32,38,57,111,123,234,116,210,326,560,4,11,15,7,19,26,41,86,160,246,109,235,344,590,57,130,187,54,182,236,423,23,40,63,18,34,52,115,90,150,240,90,257,347,587,-,5,5,-,9,9,14,15,18,33,21,33,54,87,8,45,53,18,51,69,122,46,69,115,40,108,148,263,71,107,178,82,177,259,437,7,35,42,17,45,62,104,63,133,196,56,207,263,459,-,-,-,-,1,1,1,10,9,19,2,17,19,38,25,45,70,15,55,70,140,20,56,76,25,67,92,168,50,76,126,55,124,179,305,46,37,83,31,44,75,158,4746
VARIABLE: DIAGNÓSTICO TOPOGRÁFICO DE LA LESIÓN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VIOLENCIA CONTRA NIÑOS, NIÑAS Y ADOLESCENTES (VIF)",15,-,15,3,-,3,18,6,-,6,6,-,6,12,111,-,111,116,-,116,227,4,-,4,7,-,7,11,86,-,86,109,-,109,195,57,-,57,54,-,54,111,23,-,23,18,-,18,41,90,-,90,90,-,90,180,-,-,-,-,-,-,-,15,-,15,21,-,21,36,8,-,8,18,-,18,26,46,-,46,40,-,40,86,71,-,71,82,-,82,153,7,-,7,17,-,17,24,63,-,63,56,-,56,119,-,-,-,-,-,-,-,10,-,10,2,-,2,12,25,-,25,15,-,15,40,20,-,20,25,-,25,45,50,-,50,55,-,55,105,46,-,46,31,-,31,77,1518
Piel y faneras,3,-,3,-,-,-,3,-,-,-,-,-,-,-,5,-,5,5,-,5,10,-,-,-,-,-,-,-,4,-,4,4,-,4,8,1,-,1,2,-,2,3,1,-,1,1,-,1,2,3,-,3,5,-,5,8,-,-,-,-,-,-,-,1,-,1,1,-,1,2,-,-,-,-,-,-,-,3,-,3,4,-,4,7,4,-,4,6,-,6,10,1,-,1,1,-,1,2,4,-,4,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,-,1,2,-,2,3,-,-,-,1,-,1,1,10,-,10,7,-,7,17,81
Politraumatismo,4,-,4,-,-,-,4,3,-,3,3,-,3,6,39,-,39,37,-,37,76,2,-,2,3,-,3,5,26,-,26,30,-,30,56,27,-,27,12,-,12,39,8,-,8,9,-,9,17,28,-,28,24,-,24,52,-,-,-,-,-,-,-,6,-,6,6,-,6,12,1,-,1,4,-,4,5,15,-,15,12,-,12,27,25,-,25,32,-,32,57,-,-,-,6,-,6,6,16,-,16,26,-,26,42,-,-,-,-,-,-,-,3,-,3,-,-,-,3,11,-,11,1,-,1,12,5,-,5,9,-,9,14,17,-,17,16,-,16,33,6,-,6,8,-,8,14,480
Trauma área pélvica,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,1,-,1,1,-,-,-,-,-,-,-,7
Trauma craneano,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,2,-,-,-,-,-,-,-,1,-,1,3,-,3,4,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,-,1,-,-,-,1,-,-,-,1,-,1,1,1,-,1,-,-,-,1,14
Trauma de abdomen,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5
Trauma de cuello,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,1,-,1,3,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,1,-,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9
Trauma de miembros,3,-,3,1,-,1,4,-,-,-,2,-,2,2,4,-,4,14,-,14,18,-,-,-,1,-,1,1,12,-,12,20,-,20,32,9,-,9,6,-,6,15,4,-,4,2,-,2,6,8,-,8,11,-,11,19,-,-,-,-,-,-,-,3,-,3,3,-,3,6,1,-,1,5,-,5,6,5,-,5,9,-,9,14,8,-,8,7,-,7,15,2,-,2,3,-,3,5,13,-,13,11,-,11,24,-,-,-,-,-,-,-,-,-,-,1,-,1,1,2,-,2,4,-,4,6,4,-,4,2,-,2,6,6,-,6,6,-,6,12,4,-,4,5,-,5,9,201
Trauma de tórax,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,3,-,3,5,-,-,-,-,-,-,-,2,-,2,1,-,1,3,2,-,2,-,-,-,2,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,2,1,-,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,2,2,-,2,-,-,-,2,-,-,-,-,-,-,-,19
Trauma facial,1,-,1,-,-,-,1,-,-,-,1,-,1,1,13,-,13,5,-,5,18,-,-,-,1,-,1,1,10,-,10,9,-,9,19,5,-,5,4,-,4,9,4,-,4,3,-,3,7,8,-,8,7,-,7,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,3,1,-,1,4,5,-,5,6,-,6,11,3,-,3,6,-,6,9,2,-,2,-,-,-,2,5,-,5,4,-,4,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,2,1,-,1,2,-,2,3,5,-,5,7,-,7,12,3,-,3,-,-,-,3,126
Por determinar,4,-,4,2,-,2,6,3,-,3,-,-,-,3,46,-,46,51,-,51,97,2,-,2,2,-,2,4,29,-,29,39,-,39,68,13,-,13,30,-,30,43,6,-,6,1,-,1,7,40,-,40,39,-,39,79,-,-,-,-,-,-,-,4,-,4,10,-,10,14,3,-,3,8,-,8,11,17,-,17,6,-,6,23,29,-,29,30,-,30,59,2,-,2,6,-,6,8,24,-,24,14,-,14,38,-,-,-,-,-,-,-,6,-,6,1,-,1,7,11,-,11,7,-,7,18,7,-,7,8,-,8,15,20,-,20,23,-,23,43,22,-,22,11,-,11,33,576
VIOLENCIA ENTRE OTROS FAMILIARES (VIF),-,10,10,-,35,35,45,-,9,9,-,25,25,34,-,102,102,-,191,191,293,-,9,9,-,16,16,25,-,135,135,-,216,216,351,-,100,100,-,159,159,259,-,35,35,-,30,30,65,-,131,131,-,226,226,357,-,3,3,-,8,8,11,-,14,14,-,26,26,40,-,37,37,-,43,43,80,-,61,61,-,101,101,162,-,91,91,-,160,160,251,-,30,30,-,45,45,75,-,114,114,-,190,190,304,-,-,-,-,1,1,1,-,8,8,-,12,12,20,-,35,35,-,49,49,84,-,46,46,-,58,58,104,-,58,58,-,106,106,164,-,34,34,-,37,37,71,2796
Piel y faneras,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,4,4,5,-,-,-,-,1,1,1,-,2,2,-,2,2,4,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,1,1,-,5,5,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,2,2,6,-,4,4,-,-,-,4,-,-,-,-,4,4,4,-,1,1,-,-,-,1,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,1,1,-,3,3,4,-,3,3,-,4,4,7,53
Politraumatismo,-,5,5,-,21,21,26,-,2,2,-,6,6,8,-,33,33,-,75,75,108,-,3,3,-,5,5,8,-,55,55,-,97,97,152,-,41,41,-,73,73,114,-,17,17,-,14,14,31,-,61,61,-,94,94,155,-,1,1,-,3,3,4,-,8,8,-,8,8,16,-,11,11,-,10,10,21,-,21,21,-,52,52,73,-,41,41,-,63,63,104,-,14,14,-,16,16,30,-,53,53,-,83,83,136,-,-,-,-,1,1,1,-,7,7,-,6,6,13,-,12,12,-,26,26,38,-,22,22,-,27,27,49,-,23,23,-,41,41,64,-,13,13,-,15,15,28,1179
Trauma área pélvica,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6
Trauma craneano,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,3,3,-,1,1,4,-,1,1,-,-,-,1,-,6,6,-,2,2,8,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,2,2,-,2,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,1,1,-,2,2,3,-,3,3,-,2,2,5,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,-,-,-,2,2,2,38
Trauma de abdomen,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,3,3,4,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,12
Trauma de cuello,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,3,3,4,-,1,1,-,1,1,2,-,4,4,-,2,2,6,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,1,1,-,1,1,2,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,1,1,2,-,-,-,-,2,2,2,-,-,-,-,-,-,-,32
Trauma de miembros,-,3,3,-,3,3,6,-,4,4,-,5,5,9,-,14,14,-,46,46,60,-,-,-,-,5,5,5,-,22,22,-,35,35,57,-,19,19,-,25,25,44,-,5,5,-,3,3,8,-,22,22,-,41,41,63,-,1,1,-,1,1,2,-,-,-,-,6,6,6,-,2,2,-,11,11,13,-,8,8,-,21,21,29,-,13,13,-,28,28,41,-,6,6,-,10,10,16,-,18,18,-,34,34,52,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,6,6,-,10,10,16,-,7,7,-,7,7,14,-,7,7,-,16,16,23,-,10,10,-,3,3,13,480
Trauma de tórax,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,6,6,-,4,4,10,-,-,-,-,-,-,-,-,2,2,-,2,2,4,-,1,1,-,2,2,3,-,2,2,-,-,-,2,-,3,3,-,5,5,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,1,1,-,1,1,2,-,3,3,-,2,2,5,-,2,2,-,3,3,5,-,2,2,-,3,3,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,1,1,-,3,3,4,-,4,4,-,8,8,12,-,1,1,-,1,1,2,68
Trauma facial,-,1,1,-,3,3,4,-,1,1,-,7,7,8,-,29,29,-,29,29,58,-,4,4,-,2,2,6,-,26,26,-,35,35,61,-,24,24,-,34,34,58,-,6,6,-,10,10,16,-,30,30,-,44,44,74,-,-,-,-,3,3,3,-,4,4,-,10,10,14,-,12,12,-,9,9,21,-,19,19,-,15,15,34,-,19,19,-,32,32,51,-,4,4,-,11,11,15,-,26,26,-,33,33,59,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,12,12,-,6,6,18,-,8,8,-,8,8,16,-,18,18,-,25,25,43,-,6,6,-,7,7,13,573
Por determinar,-,1,1,-,7,7,8,-,1,1,-,4,4,5,-,15,15,-,28,28,43,-,-,-,-,2,2,2,-,17,17,-,37,37,54,-,11,11,-,22,22,33,-,4,4,-,3,3,7,-,11,11,-,33,33,44,-,1,1,-,1,1,2,-,2,2,-,2,2,4,-,4,4,-,7,7,11,-,6,6,-,9,9,15,-,12,12,-,24,24,36,-,2,2,-,4,4,6,-,9,9,-,32,32,41,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,3,3,-,6,6,9,-,5,5,-,9,9,14,-,3,3,-,10,10,13,-,1,1,-,5,5,6,355
VIOLENCIA CONTRA EL ADULTO MAYOR (VIF),-,6,6,-,8,8,14,-,4,4,-,7,7,11,-,21,21,-,19,19,40,-,2,2,-,3,3,5,-,25,25,-,19,19,44,-,30,30,-,23,23,53,-,5,5,-,4,4,9,-,19,19,-,31,31,50,-,2,2,-,1,1,3,-,4,4,-,7,7,11,-,8,8,-,8,8,16,-,8,8,-,7,7,15,-,16,16,-,17,17,33,-,5,5,-,-,-,5,-,19,19,-,17,17,36,-,-,-,-,-,-,-,-,1,1,-,5,5,6,-,10,10,-,6,6,16,-,10,10,-,9,9,19,-,18,18,-,18,18,36,-,3,3,-,7,7,10,432
Piel y faneras,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,7
Politraumatismo,-,-,-,-,1,1,1,-,3,3,-,2,2,5,-,9,9,-,2,2,11,-,-,-,-,1,1,1,-,8,8,-,6,6,14,-,7,7,-,7,7,14,-,1,1,-,1,1,2,-,4,4,-,5,5,9,-,-,-,-,-,-,-,-,2,2,-,2,2,4,-,2,2,-,-,-,2,-,2,2,-,1,1,3,-,6,6,-,4,4,10,-,1,1,-,-,-,1,-,5,5,-,3,3,8,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,2,2,-,-,-,2,-,7,7,-,3,3,10,-,4,4,-,4,4,8,-,2,2,-,2,2,4,111
Trauma área pélvica,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Trauma craneano,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,7
Trauma de abdomen,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Trauma de miembros,-,-,-,-,3,3,3,-,1,1,-,3,3,4,-,1,1,-,8,8,9,-,1,1,-,2,2,3,-,2,2,-,7,7,9,-,7,7,-,7,7,14,-,1,1,-,2,2,3,-,6,6,-,9,9,15,-,1,1,-,-,-,1,-,-,-,-,3,3,3,-,3,3,-,3,3,6,-,1,1,-,4,4,5,-,2,2,-,5,5,7,-,2,2,-,-,-,2,-,3,3,-,5,5,8,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,1,1,-,3,3,4,-,4,4,-,5,5,9,-,-,-,-,3,3,3,111
Trauma de tórax,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,4,4,-,3,3,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,13
Trauma facial,-,3,3,-,3,3,6,-,-,-,-,-,-,-,-,2,2,-,3,3,5,-,1,1,-,-,-,1,-,4,4,-,2,2,6,-,8,8,-,2,2,10,-,-,-,-,1,1,1,-,2,2,-,4,4,6,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,1,1,-,1,1,2,-,2,2,-,1,1,3,-,3,3,-,1,1,4,-,2,2,-,-,-,2,-,6,6,-,2,2,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,-,-,4,-,1,1,-,-,-,1,-,3,3,-,1,1,4,-,-,-,-,1,1,1,66
Por determinar,-,3,3,-,1,1,4,-,-,-,-,2,2,2,-,8,8,-,6,6,14,-,-,-,-,-,-,-,-,9,9,-,4,4,13,-,5,5,-,5,5,10,-,2,2,-,-,-,2,-,2,2,-,6,6,8,-,1,1,-,1,1,2,-,-,-,-,1,1,1,-,2,2,-,4,4,6,-,3,3,-,1,1,4,-,4,4,-,7,7,11,-,-,-,-,-,-,-,-,5,5,-,5,5,10,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,4,4,-,4,4,8,-,1,1,-,3,3,4,-,5,5,-,7,7,12,-,1,1,-,1,1,2,115
TOTAL,15,16,31,3,43,46,77,6,13,19,6,32,38,57,111,123,234,116,210,326,560,4,11,15,7,19,26,41,86,160,246,109,235,344,590,57,130,187,54,182,236,423,23,40,63,18,34,52,115,90,150,240,90,257,347,587,-,5,5,-,9,9,14,15,18,33,21,33,54,87,8,45,53,18,51,69,122,46,69,115,40,108,148,263,71,107,178,82,177,259,437,7,35,42,17,45,62,104,63,133,196,56,207,263,459,-,-,-,-,1,1,1,10,9,19,2,17,19,38,25,45,70,15,55,70,140,20,56,76,25,67,92,168,50,76,126,55,124,179,305,46,37,83,31,44,75,158,4746
VARIABLE: DÍAS DE INCAPACIDAD MÉDICO LEGAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VIOLENCIA CONTRA NIÑOS, NIÑAS Y ADOLESCENTES (VIF)",15,-,15,3,-,3,18,6,-,6,6,-,6,12,111,-,111,116,-,116,227,4,-,4,7,-,7,11,86,-,86,109,-,109,195,57,-,57,54,-,54,111,23,-,23,18,-,18,41,90,-,90,90,-,90,180,-,-,-,-,-,-,-,15,-,15,21,-,21,36,8,-,8,18,-,18,26,46,-,46,40,-,40,86,71,-,71,82,-,82,153,7,-,7,17,-,17,24,63,-,63,56,-,56,119,-,-,-,-,-,-,-,10,-,10,2,-,2,12,25,-,25,15,-,15,40,20,-,20,25,-,25,45,50,-,50,55,-,55,105,46,-,46,31,-,31,77,1518
Cero días y Sin información,4,-,4,2,-,2,6,3,-,3,-,-,-,3,47,-,47,51,-,51,98,2,-,2,2,-,2,4,29,-,29,40,-,40,69,13,-,13,30,-,30,43,6,-,6,1,-,1,7,41,-,41,39,-,39,80,-,-,-,-,-,-,-,4,-,4,10,-,10,14,3,-,3,8,-,8,11,18,-,18,7,-,7,25,32,-,32,31,-,31,63,2,-,2,6,-,6,8,24,-,24,14,-,14,38,-,-,-,-,-,-,-,6,-,6,1,-,1,7,11,-,11,7,-,7,18,7,-,7,9,-,9,16,21,-,21,23,-,23,44,22,-,22,11,-,11,33,587
