COMPORTAMIENTO DE LAS LESIONES NO FATALES POR VIOLENCIA INTERPERSONAL EN BOGOTÁ D.C AÑO 2021 / LOCALIDAD DEL HECHO,Antonio Nariño,Antonio Nariño.1,Antonio Nariño.2,Antonio Nariño.3,Antonio Nariño.4,Antonio Nariño.5,Antonio Nariño.6,Barrios Unidos,Barrios Unidos.1,Barrios Unidos.2,Barrios Unidos.3,Barrios Unidos.4,Barrios Unidos.5,Barrios Unidos.6,Bosa,Bosa.1,Bosa.2,Bosa.3,Bosa.4,Bosa.5,Bosa.6,Chapinero,Chapinero.1,Chapinero.2,Chapinero.3,Chapinero.4,Chapinero.5,Chapinero.6,Ciudad Bolívar,Ciudad Bolívar.1,Ciudad Bolívar.2,Ciudad Bolívar.3,Ciudad Bolívar.4,Ciudad Bolívar.5,Ciudad Bolívar.6,Engativá,Engativá.1,Engativá.2,Engativá.3,Engativá.4,Engativá.5,Engativá.6,Fontibón,Fontibón.1,Fontibón.2,Fontibón.3,Fontibón.4,Fontibón.5,Fontibón.6,Kennedy,Kennedy.1,Kennedy.2,Kennedy.3,Kennedy.4,Kennedy.5,Kennedy.6,La Candelaria,La Candelaria.1,La Candelaria.2,La Candelaria.3,La Candelaria.4,La Candelaria.5,La Candelaria.6,Mártires,Mártires.1,Mártires.2,Mártires.3,Mártires.4,Mártires.5,Mártires.6,Puente Aranda,Puente Aranda.1,Puente Aranda.2,Puente Aranda.3,Puente Aranda.4,Puente Aranda.5,Puente Aranda.6,Rafael Uribe Uribe,Rafael Uribe Uribe.1,Rafael Uribe Uribe.2,Rafael Uribe Uribe.3,Rafael Uribe Uribe.4,Rafael Uribe Uribe.5,Rafael Uribe Uribe.6,San Cristóbal,San Cristóbal.1,San Cristóbal.2,San Cristóbal.3,San Cristóbal.4,San Cristóbal.5,San Cristóbal.6,Santafé,Santafé.1,Santafé.2,Santafé.3,Santafé.4,Santafé.5,Santafé.6,Suba,Suba.1,Suba.2,Suba.3,Suba.4,Suba.5,Suba.6,Sumapaz,Sumapaz.1,Sumapaz.2,Sumapaz.3,Sumapaz.4,Sumapaz.5,Sumapaz.6,Teusaquillo,Teusaquillo.1,Teusaquillo.2,Teusaquillo.3,Teusaquillo.4,Teusaquillo.5,Teusaquillo.6,Tunjuelito,Tunjuelito.1,Tunjuelito.2,Tunjuelito.3,Tunjuelito.4,Tunjuelito.5,Tunjuelito.6,Usaquén,Usaquén.1,Usaquén.2,Usaquén.3,Usaquén.4,Usaquén.5,Usaquén.6,Usme,Usme.1,Usme.2,Usme.3,Usme.4,Usme.5,Usme.6,Sin información,Sin información.1,Sin información.2,Sin información.3,Sin información.4,Sin información.5,Sin información.6,CIFRA
Áreas deportivas y/o recreativas,-,3,3,-,1,1,4,-,14,14,-,6,6,20,-,14,14,1,6,7,21,-,4,4,-,1,1,5,1,15,16,-,8,8,24,1,13,14,1,2,3,17,-,10,10,-,7,7,17,3,31,34,-,8,8,42,-,5,5,-,2,2,7,-,5,5,-,-,-,5,-,7,7,-,2,2,9,1,7,8,1,2,3,11,-,11,11,-,6,6,17,-,2,2,-,2,2,4,2,21,23,-,5,5,28,-,-,-,-,-,-,-,-,2,2,-,-,-,2,1,3,4,-,1,1,5,-,18,18,-,2,2,20,-,11,11,1,3,4,15,-,6,6,-,2,2,8,281
"Calle (autopista, avenida, dentro de la ciudad)",12,136,148,2,31,33,181,9,141,150,2,38,40,190,52,707,759,31,234,265,1024,8,181,189,3,61,64,253,49,527,576,26,203,229,805,22,471,493,13,141,154,647,18,333,351,2,81,83,434,63,1298,1361,20,373,393,1754,3,100,103,1,33,34,137,7,372,379,5,93,98,477,7,263,270,3,53,56,326,30,290,320,18,133,151,471,40,400,440,10,141,151,591,7,162,169,5,62,67,236,39,626,665,14,204,218,883,-,-,-,-,1,1,1,2,153,155,-,29,29,184,11,162,173,8,63,71,244,19,299,318,12,76,88,406,56,405,461,23,154,177,638,116,1260,1376,16,230,246,1622,11504
Carretera (fuera de la ciudad),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,3,4,-,1,1,5,19
"Centro de atención médica (hospital, clínica, consultorio, etc.)",-,-,-,-,1,1,1,-,2,2,-,-,-,2,-,1,1,-,2,2,3,-,-,-,-,1,1,1,-,2,2,-,1,1,3,1,1,2,-,3,3,5,-,1,1,-,1,1,2,-,4,4,-,5,5,9,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,-,-,-,1,1,1,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,3,3,7,-,2,2,-,1,1,3,-,-,-,-,4,4,4,47
Centros de reclusión,-,2,2,-,3,3,5,-,7,7,-,12,12,19,-,1,1,-,-,-,1,1,4,5,-,-,-,5,2,4,6,-,-,-,6,-,2,2,-,2,2,4,1,-,1,-,-,-,1,-,6,6,-,1,1,7,-,1,1,-,-,-,1,2,10,12,-,-,-,12,5,9,14,3,4,7,21,1,4,5,-,1,1,6,-,2,2,-,1,1,3,-,3,3,-,1,1,4,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,2,2,2,4,6,10,-,-,-,10,-,-,-,-,-,-,-,-,21,21,-,-,-,21,8,18,26,-,-,-,26,156
Centros educativos,1,-,1,1,-,1,2,-,1,1,-,-,-,1,1,-,1,1,1,2,3,-,-,-,-,-,-,-,1,3,4,1,-,1,5,-,-,-,-,-,-,-,1,1,2,-,-,-,2,1,4,5,1,-,1,6,-,-,-,-,-,-,-,-,1,1,-,1,1,2,1,1,2,2,1,3,5,1,-,1,1,-,1,2,-,1,1,3,-,3,4,-,-,-,1,1,2,2,1,3,4,-,1,1,5,-,-,-,-,-,-,-,-,-,-,1,-,1,1,2,1,3,-,-,-,3,-,2,2,1,-,1,3,-,1,1,1,1,2,3,3,1,4,4,1,5,9,58
"Espacios acuáticos al aire libre (mar, río, arroyo, humedal, lago, etc.)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
"Espacios terrestres al aire libre (bosque, potrero, montaña, playa, etc.)",-,2,2,-,-,-,2,-,-,-,-,-,-,-,1,4,5,-,-,-,5,-,2,2,-,-,-,2,-,2,2,-,-,-,2,-,1,1,-,2,2,3,-,-,-,-,1,1,1,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,1,1,2,-,2,2,4,1,5,6,-,-,-,6,-,-,-,-,1,1,1,-,3,3,-,1,1,4,-,-,-,-,-,-,-,-,2,2,-,3,3,5,-,1,1,-,-,-,1,2,3,5,-,1,1,6,-,1,1,-,-,-,1,-,1,1,-,-,-,1,47
"Establecimiento comercial (tienda, centro comercial, almacén, plaza de mercado)",-,7,7,1,9,10,17,-,15,15,-,13,13,28,2,44,46,-,26,26,72,1,16,17,-,10,10,27,-,36,36,-,18,18,54,3,40,43,-,32,32,75,-,31,31,-,17,17,48,1,74,75,1,52,53,128,-,10,10,-,2,2,12,-,38,38,4,29,33,71,1,22,23,-,17,17,40,2,18,20,1,17,18,38,1,16,17,-,9,9,26,1,13,14,-,11,11,25,4,50,54,1,26,27,81,-,-,-,-,-,-,-,-,14,14,-,9,9,23,-,18,18,-,10,10,28,-,39,39,-,17,17,56,1,18,19,-,13,13,32,1,49,50,-,16,16,66,947
"Establecimiento industrial (fábrica, planta) y/o obras en construcción",-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,4,4,-,1,1,5,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,4,4,-,-,-,4,-,4,4,-,-,-,4,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,2,2,2,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,3,3,-,2,2,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,1,1,-,-,-,1,33
"Establecimientos de expendio de comidas (restaurantes, asaderos, salsamentarias, etc.)",-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,1,1,2,-,-,-,2,-,6,6,-,7,7,13,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,3,3,-,-,-,3,1,-,1,-,-,-,1,-,1,1,-,-,-,1,-,2,2,-,2,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,2,2,2,-,4,4,-,2,2,6,38
"Establecimientos dedicados a la administración pública (cortes, juzgados, ministerios, etc.)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
"Establecimientos financieros y relacionados (bancos, fiduciarias, etc.) ",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Estaciones de servicio (bombas de gasolina),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7
Guarniciones militares y/o de policía,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,3,3,-,1,1,4,-,2,2,-,1,1,3,-,3,3,-,-,-,3,-,4,4,-,-,-,4,-,3,3,-,-,-,3,-,7,7,-,-,-,7,-,-,-,-,-,-,-,-,7,7,-,-,-,7,-,9,9,-,-,-,9,-,3,3,-,1,1,4,-,8,8,-,-,-,8,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,7,7,-,-,-,7,-,3,3,-,-,-,3,-,11,11,-,3,3,14,-,4,4,-,-,-,4,87
"Lugares de actividades culturales (cines, teatros, museos, bibliotecas, etc.)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,1,1,-,1,1,2,1,-,1,-,1,1,2,-,2,2,-,2,2,4,-,2,2,-,-,-,2,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,1,2,3,-,1,1,4,-,-,-,-,-,-,-,-,5,5,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,3,3,-,1,1,4,36
"Lugares de cuidado de personas (hospicios, orfelinatos, hogares geriátricos, etc.)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,2,-,-,-,-,1,1,1,-,2,2,-,1,1,3,-,-,-,-,-,-,-,1,2,3,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,-,-,-,-,-,-,1,-,1,-,-,-,1,16
Lugares de esparcimiento con expendio de alcohol,-,-,-,-,-,-,-,-,3,3,-,-,-,3,1,24,25,-,8,8,33,-,15,15,-,4,4,19,-,13,13,-,2,2,15,-,11,11,-,5,5,16,-,9,9,-,3,3,12,-,27,27,-,15,15,42,-,-,-,-,1,1,1,-,4,4,1,2,3,7,-,1,1,-,3,3,4,-,4,4,-,3,3,7,-,5,5,-,7,7,12,-,3,3,-,-,-,3,-,10,10,-,-,-,10,-,-,-,-,1,1,1,-,2,2,-,-,-,2,-,2,2,-,2,2,4,1,11,12,-,4,4,16,-,3,3,-,2,2,5,-,10,10,-,3,3,13,225
"Lugares de hospedaje (hoteles, campamentos y otros tipos de hospedaje no permanente, moteles, etc.)",-,-,-,-,1,1,1,-,2,2,-,-,-,2,-,1,1,-,3,3,4,-,2,2,-,-,-,2,-,2,2,-,2,2,4,-,3,3,-,4,4,7,-,2,2,-,4,4,6,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,3,3,4,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,4,4,4,-,-,-,-,4,4,4,-,1,1,-,4,4,5,-,1,1,-,-,-,1,-,3,3,-,2,2,5,57
Oficinas y/o edificios de oficinas,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,2,2,-,4,4,6,-,2,2,-,4,4,6,-,1,1,-,2,2,3,-,2,2,-,1,1,3,-,3,3,-,-,-,3,-,4,4,1,6,7,11,-,1,1,-,-,-,1,-,3,3,-,-,-,3,-,3,3,-,4,4,7,-,1,1,-,3,3,4,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,6,6,-,1,1,7,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,3,3,-,2,2,5,-,1,1,1,-,1,2,-,6,6,-,1,1,7,75
"Parqueaderos, estacionamientos",-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,5,7,-,4,4,11,-,1,1,-,1,1,2,-,2,2,-,1,1,3,-,2,2,-,1,1,3,-,3,3,-,-,-,3,-,6,6,-,4,4,10,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,6,6,-,3,3,9,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,4,4,-,-,-,4,-,2,2,-,-,-,2,-,2,2,-,-,-,2,56
"Sitio de culto (capilla, iglesia, templo, etc.)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5
Taller,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4
Terminales de pasajeros,-,1,1,-,-,-,1,-,1,1,-,2,2,3,-,9,9,-,2,2,11,-,4,4,-,1,1,5,-,3,3,1,1,2,5,1,9,10,-,-,-,10,1,13,14,-,7,7,21,-,17,17,-,19,19,36,-,-,-,-,1,1,1,-,19,19,-,2,2,21,1,3,4,-,2,2,6,-,4,4,-,-,-,4,-,4,4,-,2,2,6,-,1,1,-,3,3,4,-,10,10,-,1,1,11,-,-,-,-,-,-,-,-,6,6,-,-,-,6,-,4,4,-,-,-,4,-,5,5,-,2,2,7,-,3,3,-,1,1,4,1,20,21,-,1,1,22,188
Terreno baldío,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,3,3,-,1,1,4,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,13
Vehículo de servicio particular,-,-,-,-,-,-,-,-,5,5,-,2,2,7,-,1,1,-,1,1,2,-,3,3,-,-,-,3,-,3,3,-,2,2,5,-,3,3,-,1,1,4,-,1,1,-,3,3,4,-,5,5,-,7,7,12,-,-,-,-,-,-,-,-,5,5,1,6,7,12,-,6,6,-,1,1,7,-,4,4,-,1,1,5,-,2,2,-,2,2,4,-,1,1,-,-,-,1,-,4,4,-,2,2,6,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,2,2,-,1,1,3,-,2,2,-,2,2,4,-,1,1,-,-,-,1,-,15,15,1,10,11,26,109
Vía pública,-,12,12,-,7,7,19,-,19,19,1,7,8,27,11,82,93,-,37,37,130,2,18,20,3,13,16,36,5,93,98,10,59,69,167,3,49,52,-,22,22,74,1,32,33,1,10,11,44,9,117,126,3,46,49,175,-,11,11,-,-,-,11,1,47,48,-,15,15,63,-,31,31,1,10,11,42,4,44,48,1,22,23,71,6,48,54,2,28,30,84,-,26,26,3,9,12,38,5,84,89,5,34,39,128,-,-,-,-,-,-,-,1,14,15,-,6,6,21,1,19,20,1,7,8,28,3,41,44,-,12,12,56,3,46,49,4,23,27,76,2,44,46,3,13,16,62,1352
Vivienda,-,26,26,3,20,23,49,-,34,34,1,19,20,54,9,171,180,15,166,181,361,2,40,42,-,25,25,67,3,192,195,11,151,162,357,4,166,170,7,137,144,314,3,72,75,4,53,57,132,12,268,280,16,203,219,499,-,16,16,1,8,9,25,1,36,37,-,23,23,60,2,71,73,3,40,43,116,6,100,106,3,89,92,198,11,134,145,7,111,118,263,-,59,59,2,34,36,95,10,156,166,6,132,138,304,-,-,-,-,-,-,-,-,21,21,4,18,22,43,1,55,56,3,43,46,102,2,85,87,4,46,50,137,6,130,136,7,111,118,254,-,58,58,2,32,34,92,3522
Zonas de actividades agropecuarias,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,2
Otros,1,2,3,-,-,-,3,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,1,1,-,2,2,3,-,2,2,-,1,1,3,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,24
Sin Información,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,1,1,4,-,-,-,-,-,-,-,-,1,1,-,-,-,1,2,-,2,-,-,-,2,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,-,-,-,2,9,50,59,2,6,8,67,86
TOTAL,14,196,210,7,74,81,291,9,246,255,4,102,106,361,79,1076,1155,48,497,545,1700,14,298,312,6,124,130,442,62,905,967,49,454,503,1470,35,788,823,22,362,384,1207,26,525,551,7,189,196,747,91,1886,1977,42,753,795,2772,3,147,150,2,48,50,200,12,557,569,11,175,186,755,17,434,451,12,138,150,601,46,494,540,25,282,307,847,60,644,704,22,312,334,1038,8,275,283,11,127,138,421,63,994,1057,26,421,447,1504,-,-,-,-,2,2,2,3,228,231,6,78,84,315,20,284,304,12,132,144,448,27,526,553,17,171,188,741,66,662,728,37,318,355,1083,142,1558,1700,28,326,354,2054,18999
VARIABLE: ZONA DEL HECHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabecera municipal,14,192,206,7,73,80,286,9,244,253,4,98,102,355,79,1070,1149,47,487,534,1683,14,298,312,6,121,127,439,62,888,950,49,444,493,1443,35,779,814,22,357,379,1193,26,521,547,7,182,189,736,91,1871,1962,42,748,790,2752,3,145,148,2,47,49,197,12,554,566,11,173,184,750,17,428,445,12,136,148,593,46,487,533,25,276,301,834,60,628,688,21,303,324,1012,8,268,276,11,123,134,410,63,988,1051,26,413,439,1490,-,-,-,-,2,2,2,3,226,229,6,78,84,313,20,284,304,12,127,139,443,27,521,548,16,167,183,731,66,647,713,37,311,348,1061,142,1548,1690,28,325,353,2043,18766
"Centro poblado (corregimiento, inspección de policía y caserío) ",-,2,2,-,1,1,3,-,2,2,-,2,2,4,-,5,5,1,7,8,13,-,-,-,-,2,2,2,-,16,16,-,9,9,25,-,8,8,-,5,5,13,-,4,4,-,7,7,11,-,10,10,-,5,5,15,-,2,2,-,1,1,3,-,2,2,-,2,2,4,-,6,6,-,2,2,8,-,5,5,-,3,3,8,-,15,15,1,8,9,24,-,6,6,-,4,4,10,-,6,6,-,8,8,14,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,5,5,5,-,5,5,-,3,3,8,-,13,13,-,6,6,19,-,-,-,-,-,-,-,191
Parte rural (vereda y campo),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,2,2,-,-,-,2,-,2,2,-,1,1,3,9
Sin información,-,2,2,-,-,-,2,-,-,-,-,2,2,2,-,1,1,-,3,3,4,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,5,5,-,-,-,5,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,2,2,-,3,3,5,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,8,8,-,-,-,8,33
TOTAL,14,196,210,7,74,81,291,9,246,255,4,102,106,361,79,1076,1155,48,497,545,1700,14,298,312,6,124,130,442,62,905,967,49,454,503,1470,35,788,823,22,362,384,1207,26,525,551,7,189,196,747,91,1886,1977,42,753,795,2772,3,147,150,2,48,50,200,12,557,569,11,175,186,755,17,434,451,12,138,150,601,46,494,540,25,282,307,847,60,644,704,22,312,334,1038,8,275,283,11,127,138,421,63,994,1057,26,421,447,1504,-,-,-,-,2,2,2,3,228,231,6,78,84,315,20,284,304,12,132,144,448,27,526,553,17,171,188,741,66,662,728,37,318,355,1083,142,1558,1700,28,326,354,2054,18999
VARIABLE: MES DEL HECHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enero,-,14,14,-,6,6,20,1,10,11,-,8,8,19,8,81,89,1,47,48,137,2,19,21,-,10,10,31,3,44,47,4,24,28,75,2,64,66,1,24,25,91,1,29,30,-,9,9,39,11,104,115,4,54,58,173,-,11,11,-,4,4,15,2,30,32,-,15,15,47,1,31,32,-,8,8,40,1,40,41,1,25,26,67,9,60,69,2,28,30,99,-,19,19,-,15,15,34,2,66,68,6,34,40,108,-,-,-,-,-,-,-,-,20,20,1,12,13,33,-,23,23,-,6,6,29,-,29,29,-,13,13,42,6,44,50,3,33,36,86,9,103,112,1,25,26,138,1323
