Departamento,Municipio,CÓDIGOS DIVIPOLA,SEXO,VARIABLE / MAYOR DE EDAD (> 18 AÑOS) O MENOR DE EDAD (< 18 AÑOS),00:00 a 02:59,03:00 a 05:59,06:00 a 08:59,09:00 a 11:59,12:00 a 14:59,15:00 a 17:59,18:00 a 20:59,21:00 a 23:59,Sin información,TOTAL
Córdoba , Purísima de la Concepción,23586.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , Purísima de la Concepción,23586.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Córdoba , Purísima de la Concepción,23586.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , Purísima de la Concepción,23586.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , Purísima de la Concepción,23586.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Córdoba , Purísima de la Concepción,23586.0,TOTAL,, 1 , - , - , - , - , - , - , - , - , 1 
Córdoba , Sahagún,23660.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , Sahagún,23660.0,Hombre,Mayores de Edad (>18 años), - , - , - , 3 , 1 , - , - , - , 13 , 17 
Córdoba , Sahagún,23660.0,HOMBRE,TOTAL, - , - , - , 3 , 1 , - , - , - , 13 , 17 
Córdoba , Sahagún,23660.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , Sahagún,23660.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 3 , 3 
Córdoba , Sahagún,23660.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , 3 , 3 
Córdoba , Sahagún,23660.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , Sahagún,23660.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , Sahagún,23660.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Córdoba , Sahagún,23660.0,TOTAL,, - , - , - , 3 , 1 , - , - , - , 16 , 20 
Córdoba , San Andrés de Sotavento,23670.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , San Andrés de Sotavento,23670.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 1 , 1 
Córdoba , San Andrés de Sotavento,23670.0,HOMBRE,TOTAL, - , - , - , - , - , - , - , - , 1 , 1 
Córdoba , San Andrés de Sotavento,23670.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , San Andrés de Sotavento,23670.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , San Andrés de Sotavento,23670.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Córdoba , San Andrés de Sotavento,23670.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , San Andrés de Sotavento,23670.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , San Andrés de Sotavento,23670.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Córdoba , San Andrés de Sotavento,23670.0,TOTAL,, - , - , - , - , - , - , - , - , 1 , 1 
Córdoba , San Antero,23672.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , 1 , 1 
Córdoba , San Antero,23672.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 3 , 3 
Córdoba , San Antero,23672.0,HOMBRE,TOTAL, - , - , - , - , - , - , - , - , 4 , 4 
Córdoba , San Antero,23672.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , San Antero,23672.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , San Antero,23672.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Córdoba , San Antero,23672.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , San Antero,23672.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , San Antero,23672.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Córdoba , San Antero,23672.0,TOTAL,, - , - , - , - , - , - , - , - , 4 , 4 
Córdoba , San Carlos,23678.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , San Carlos,23678.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , San Carlos,23678.0,HOMBRE,TOTAL, - , - , - , - , - , - , - , - , - , - 
Córdoba , San Carlos,23678.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , San Carlos,23678.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 1 , 1 
Córdoba , San Carlos,23678.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , 1 , 1 
Córdoba , San Carlos,23678.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , San Carlos,23678.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , San Carlos,23678.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Córdoba , San Carlos,23678.0,TOTAL,, - , - , - , - , - , - , - , - , 1 , 1 
Córdoba , San José de Uré,23682.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , 2 , - , - , - , 2 
Córdoba , San José de Uré,23682.0,Hombre,Mayores de Edad (>18 años), - , - , 2 , - , - , 1 , 1 , 1 , 6 , 11 
Córdoba , San José de Uré,23682.0,HOMBRE,TOTAL, - , - , 2 , - , - , 3 , 1 , 1 , 6 , 13 
Córdoba , San José de Uré,23682.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , San José de Uré,23682.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 1 , 1 
Córdoba , San José de Uré,23682.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , 1 , 1 
Córdoba , San José de Uré,23682.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , San José de Uré,23682.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , San José de Uré,23682.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Córdoba , San José de Uré,23682.0,TOTAL,, - , - , 2 , - , - , 3 , 1 , 1 , 7 , 14 
Córdoba , San Pelayo,23686.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , San Pelayo,23686.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 1 , 1 
Córdoba , San Pelayo,23686.0,HOMBRE,TOTAL, - , - , - , - , - , - , - , - , 1 , 1 
Córdoba , San Pelayo,23686.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , San Pelayo,23686.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , San Pelayo,23686.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Córdoba , San Pelayo,23686.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , San Pelayo,23686.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , San Pelayo,23686.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Córdoba , San Pelayo,23686.0,TOTAL,, - , - , - , - , - , - , - , - , 1 , 1 
Córdoba , Tierralta,23807.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , Tierralta,23807.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , 1 , - , 3 , 4 
Córdoba , Tierralta,23807.0,HOMBRE,TOTAL, - , - , - , - , - , - , 1 , - , 3 , 4 
Córdoba , Tierralta,23807.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , Tierralta,23807.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 2 , 2 
Córdoba , Tierralta,23807.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , 2 , 2 
Córdoba , Tierralta,23807.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , Tierralta,23807.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , Tierralta,23807.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Córdoba , Tierralta,23807.0,TOTAL,, - , - , - , - , - , - , 1 , - , 5 , 6 
Córdoba , Tuchín,23815.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , Tuchín,23815.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , - , 1 , 1 , 2 
Córdoba , Tuchín,23815.0,HOMBRE,TOTAL, - , - , - , - , - , - , - , 1 , 1 , 2 
Córdoba , Tuchín,23815.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , Tuchín,23815.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , Tuchín,23815.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Córdoba , Tuchín,23815.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , Tuchín,23815.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Córdoba , Tuchín,23815.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Córdoba , Tuchín,23815.0,TOTAL,, - , - , - , - , - , - , - , 1 , 1 , 2 
Cundinamarca , Agua de Dios,25001.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Agua de Dios,25001.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Agua de Dios,25001.0,HOMBRE,TOTAL, - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Agua de Dios,25001.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Agua de Dios,25001.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 1 , 1 
Cundinamarca , Agua de Dios,25001.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , 1 , 1 
Cundinamarca , Agua de Dios,25001.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Agua de Dios,25001.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Agua de Dios,25001.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Agua de Dios,25001.0,TOTAL,, - , - , - , - , - , - , - , - , 1 , 1 
Cundinamarca , Albán,25019.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Albán,25019.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 1 , 1 
Cundinamarca , Albán,25019.0,HOMBRE,TOTAL, - , - , - , - , - , - , - , - , 1 , 1 
Cundinamarca , Albán,25019.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Albán,25019.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Albán,25019.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Albán,25019.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Albán,25019.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Albán,25019.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Albán,25019.0,TOTAL,, - , - , - , - , - , - , - , - , 1 , 1 
Cundinamarca , Apulo,25599.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Apulo,25599.0,Hombre,Mayores de Edad (>18 años), - , - , - , 1 , - , - , - , - , 2 , 3 
Cundinamarca , Apulo,25599.0,HOMBRE,TOTAL, - , - , - , 1 , - , - , - , - , 2 , 3 
Cundinamarca , Apulo,25599.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Apulo,25599.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Apulo,25599.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Apulo,25599.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Apulo,25599.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Apulo,25599.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Apulo,25599.0,TOTAL,, - , - , - , 1 , - , - , - , - , 2 , 3 
Cundinamarca , Arbeláez,25053.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Arbeláez,25053.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , - , 1 , - , 1 
Cundinamarca , Arbeláez,25053.0,HOMBRE,TOTAL, - , - , - , - , - , - , - , 1 , - , 1 
Cundinamarca , Arbeláez,25053.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Arbeláez,25053.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Arbeláez,25053.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Arbeláez,25053.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Arbeláez,25053.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Arbeláez,25053.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Arbeláez,25053.0,TOTAL,, - , - , - , - , - , - , - , 1 , - , 1 
Cundinamarca , Cachipay,25123.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Cachipay,25123.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , 1 , - , - , 1 , 2 
Cundinamarca , Cachipay,25123.0,HOMBRE,TOTAL, - , - , - , - , - , 1 , - , - , 1 , 2 
Cundinamarca , Cachipay,25123.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Cachipay,25123.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Cachipay,25123.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Cachipay,25123.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Cachipay,25123.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Cachipay,25123.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Cachipay,25123.0,TOTAL,, - , - , - , - , - , 1 , - , - , 1 , 2 
Cundinamarca , Cajicá,25126.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , 1 , 1 
Cundinamarca , Cajicá,25126.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , 1 , - , 1 , 2 
Cundinamarca , Cajicá,25126.0,HOMBRE,TOTAL, - , - , - , - , - , - , 1 , - , 2 , 3 
Cundinamarca , Cajicá,25126.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Cajicá,25126.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Cajicá,25126.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Cajicá,25126.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Cajicá,25126.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Cajicá,25126.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Cajicá,25126.0,TOTAL,, - , - , - , - , - , - , 1 , - , 2 , 3 
Cundinamarca , Cáqueza,25151.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Cáqueza,25151.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , 1 , - , - , - , - , 1 
Cundinamarca , Cáqueza,25151.0,HOMBRE,TOTAL, - , - , - , - , 1 , - , - , - , - , 1 
Cundinamarca , Cáqueza,25151.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Cáqueza,25151.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Cáqueza,25151.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Cáqueza,25151.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Cáqueza,25151.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Cáqueza,25151.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Cáqueza,25151.0,TOTAL,, - , - , - , - , 1 , - , - , - , - , 1 
Cundinamarca , Chía,25175.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Chía,25175.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 5 , 5 
Cundinamarca , Chía,25175.0,HOMBRE,TOTAL, - , - , - , - , - , - , - , - , 5 , 5 
Cundinamarca , Chía,25175.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Chía,25175.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Chía,25175.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Chía,25175.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Chía,25175.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Chía,25175.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Chía,25175.0,TOTAL,, - , - , - , - , - , - , - , - , 5 , 5 
Cundinamarca , Chipaque,25178.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Chipaque,25178.0,Hombre,Mayores de Edad (>18 años), 1 , - , - , - , - , - , - , - , - , 1 
Cundinamarca , Chipaque,25178.0,HOMBRE,TOTAL, 1 , - , - , - , - , - , - , - , - , 1 
Cundinamarca , Chipaque,25178.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Chipaque,25178.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Chipaque,25178.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Chipaque,25178.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Chipaque,25178.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Chipaque,25178.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Chipaque,25178.0,TOTAL,, 1 , - , - , - , - , - , - , - , - , 1 
Cundinamarca , Chocontá,25183.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Chocontá,25183.0,Hombre,Mayores de Edad (>18 años), - , - , 1 , - , - , - , 1 , - , - , 2 
Cundinamarca , Chocontá,25183.0,HOMBRE,TOTAL, - , - , 1 , - , - , - , 1 , - , - , 2 
Cundinamarca , Chocontá,25183.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Chocontá,25183.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Chocontá,25183.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Chocontá,25183.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Chocontá,25183.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Chocontá,25183.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Chocontá,25183.0,TOTAL,, - , - , 1 , - , - , - , 1 , - , - , 2 
Cundinamarca , Cota,25214.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Cota,25214.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 1 , 1 
Cundinamarca , Cota,25214.0,HOMBRE,TOTAL, - , - , - , - , - , - , - , - , 1 , 1 
Cundinamarca , Cota,25214.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Cota,25214.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Cota,25214.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Cota,25214.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Cota,25214.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Cota,25214.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Cundinamarca , Cota,25214.0,TOTAL,, - , - , - , - , - , - , - , - , 1 , 1 
Cundinamarca , El Colegio,25245.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , El Colegio,25245.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 2 , 2 
Cundinamarca , El Colegio,25245.0,HOMBRE,TOTAL, - , - , - , - , - , - , - , - , 2 , 2 
Cundinamarca , El Colegio,25245.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , El Colegio,25245.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , El Colegio,25245.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Cundinamarca , El Colegio,25245.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , El Colegio,25245.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , El Colegio,25245.0,INDETERMINADO,TOTAL, - , - , - , - , - , - , - , - , - , - 
Cundinamarca , El Colegio,25245.0,TOTAL,, - , - , - , - , - , - , - , - , 2 , 2 
Cundinamarca , El Rosal,25260.0,Hombre,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , El Rosal,25260.0,Hombre,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , 1 , 1 
Cundinamarca , El Rosal,25260.0,HOMBRE,TOTAL, - , - , - , - , - , - , - , - , 1 , 1 
Cundinamarca , El Rosal,25260.0,Mujer,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , El Rosal,25260.0,Mujer,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , El Rosal,25260.0,MUJER,TOTAL, - , - , - , - , - , - , - , - , - , - 
Cundinamarca , El Rosal,25260.0,Indeterminado,Menores de Edad (<18 años), - , - , - , - , - , - , - , - , - , - 
Cundinamarca , El Rosal,25260.0,Indeterminado,Mayores de Edad (>18 años), - , - , - , - , - , - , - , - , - , - 
