VIOLENCIA INTERPERSONAL EN BOGOTÁ D.C AÑO 2020 / LOCALIDAD DEL HECHO,Antonio Nariño,Antonio Nariño.1,Antonio Nariño.2,Antonio Nariño.3,Antonio Nariño.4,Antonio Nariño.5,Antonio Nariño.6,Barrios Unidos,Barrios Unidos.1,Barrios Unidos.2,Barrios Unidos.3,Barrios Unidos.4,Barrios Unidos.5,Barrios Unidos.6,Bosa,Bosa.1,Bosa.2,Bosa.3,Bosa.4,Bosa.5,Bosa.6,Chapinero,Chapinero.1,Chapinero.2,Chapinero.3,Chapinero.4,Chapinero.5,Chapinero.6,Ciudad Bolívar,Ciudad Bolívar.1,Ciudad Bolívar.2,Ciudad Bolívar.3,Ciudad Bolívar.4,Ciudad Bolívar.5,Ciudad Bolívar.6,Engativá,Engativá.1,Engativá.2,Engativá.3,Engativá.4,Engativá.5,Engativá.6,Fontibón,Fontibón.1,Fontibón.2,Fontibón.3,Fontibón.4,Fontibón.5,Fontibón.6,Kennedy,Kennedy.1,Kennedy.2,Kennedy.3,Kennedy.4,Kennedy.5,Kennedy.6,La Candelaria,La Candelaria.1,La Candelaria.2,La Candelaria.3,La Candelaria.4,La Candelaria.5,La Candelaria.6,Mártires,Mártires.1,Mártires.2,Mártires.3,Mártires.4,Mártires.5,Mártires.6,Puente Aranda,Puente Aranda.1,Puente Aranda.2,Puente Aranda.3,Puente Aranda.4,Puente Aranda.5,Puente Aranda.6,Rafael Uribe Uribe,Rafael Uribe Uribe.1,Rafael Uribe Uribe.2,Rafael Uribe Uribe.3,Rafael Uribe Uribe.4,Rafael Uribe Uribe.5,Rafael Uribe Uribe.6,San Cristóbal,San Cristóbal.1,San Cristóbal.2,San Cristóbal.3,San Cristóbal.4,San Cristóbal.5,San Cristóbal.6,Santafé,Santafé.1,Santafé.2,Santafé.3,Santafé.4,Santafé.5,Santafé.6,Suba,Suba.1,Suba.2,Suba.3,Suba.4,Suba.5,Suba.6,Sumapaz,Sumapaz.1,Sumapaz.2,Sumapaz.3,Sumapaz.4,Sumapaz.5,Sumapaz.6,Teusaquillo,Teusaquillo.1,Teusaquillo.2,Teusaquillo.3,Teusaquillo.4,Teusaquillo.5,Teusaquillo.6,Tunjuelito,Tunjuelito.1,Tunjuelito.2,Tunjuelito.3,Tunjuelito.4,Tunjuelito.5,Tunjuelito.6,Usaquén,Usaquén.1,Usaquén.2,Usaquén.3,Usaquén.4,Usaquén.5,Usaquén.6,Usme,Usme.1,Usme.2,Usme.3,Usme.4,Usme.5,Usme.6,Sin información,Sin información.1,Sin información.2,Sin información.3,Sin información.4,Sin información.5,Sin información.6,CIFRA
Suiza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Taiwán,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Uruguay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
Venezuela,1,8,9,-,5,5,14,-,20,20,-,11,11,31,2,25,27,2,19,21,48,1,26,27,-,9,9,36,1,32,33,1,10,11,44,3,30,33,-,23,23,56,2,15,17,-,10,10,27,5,105,110,2,32,34,144,-,16,16,1,3,4,20,3,37,40,2,9,11,51,5,19,24,-,4,4,28,5,17,22,-,11,11,33,2,6,8,2,6,8,16,1,22,23,1,2,3,26,7,45,52,5,26,31,83,-,-,-,-,-,-,-,2,23,25,-,3,3,28,3,18,21,-,10,10,31,1,31,32,-,6,6,38,1,11,12,1,7,8,20,22,132,154,3,21,24,178,952
Sin Información,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,-,-,-,2,5
TOTAL,15,159,174,5,73,78,252,4,216,220,6,106,112,332,63,788,851,44,437,481,1332,6,284,290,2,107,109,399,90,853,943,63,418,481,1424,36,866,902,18,315,333,1235,29,463,492,11,154,165,657,75,1494,1569,44,650,694,2263,-,122,122,1,36,37,159,22,420,442,9,143,152,594,41,396,437,8,141,149,586,36,530,566,21,250,271,837,78,619,697,38,290,328,1025,18,309,327,7,97,104,431,62,929,991,31,402,433,1424,-,2,2,-,-,-,2,16,206,222,2,63,65,287,48,308,356,9,126,135,491,16,398,414,6,164,170,584,50,478,528,42,297,339,867,140,1219,1359,44,256,300,1659,16840
VARIABLE: ESCENARIO DEL HECHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ambulancia - Transporte Sanitario,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
Áreas Deportivas y/o Recreativas,-,4,4,-,-,-,4,-,6,6,-,4,4,10,-,8,8,-,5,5,13,-,-,-,-,1,1,1,-,9,9,1,6,7,16,-,19,19,-,6,6,25,-,10,10,-,1,1,11,2,13,15,1,7,8,23,-,2,2,-,1,1,3,1,2,3,-,1,1,4,1,5,6,-,4,4,10,1,3,4,-,3,3,7,2,9,11,-,4,4,15,-,2,2,1,1,2,4,1,15,16,-,2,2,18,-,-,-,-,-,-,-,-,1,1,-,-,-,1,2,2,4,-,-,-,4,1,8,9,-,3,3,12,4,5,9,-,1,1,10,3,8,11,-,1,1,12,203
"Calle (Autopista, Avenida, Dentro de La Ciudad)",11,110,121,2,31,33,154,2,131,133,2,35,37,170,32,477,509,24,218,242,751,4,180,184,-,47,47,231,54,496,550,27,184,211,761,23,586,609,11,157,168,777,19,321,340,6,78,84,424,54,1011,1065,25,309,334,1399,-,78,78,-,13,13,91,3,300,303,8,68,76,379,8,226,234,3,53,56,290,23,322,345,11,123,134,479,57,393,450,19,131,150,600,12,187,199,4,39,43,242,43,549,592,13,172,185,777,-,1,1,-,-,-,1,11,130,141,-,32,32,173,23,206,229,5,67,72,301,10,236,246,2,67,69,315,28,272,300,29,159,188,488,106,916,1022,28,155,183,1205,10008
Carretera (Fuera de La Ciudad),-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,3,5,-,1,1,6,-,-,-,-,-,-,-,-,1,1,-,-,-,1,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,1,1,1,-,1,1,-,1,1,2,1,4,5,-,1,1,6,29
"Centro de Atención Médica (Hospital, Clínica, Consultorio, Etc)",-,1,1,-,1,1,2,-,2,2,-,1,1,3,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,1,1,-,2,2,3,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,1,1,-,3,3,4,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,2,2,2,1,4,5,-,2,2,7,-,-,-,-,1,1,1,38
Centros de Reclusión,-,-,-,-,-,-,-,-,9,9,-,22,22,31,1,2,3,-,1,1,4,-,-,-,-,1,1,1,7,6,13,-,-,-,13,-,2,2,-,1,1,3,2,7,9,-,-,-,9,1,7,8,-,-,-,8,-,1,1,-,1,1,2,10,4,14,-,-,-,14,24,23,47,-,2,2,49,1,6,7,-,2,2,9,-,9,9,-,1,1,10,1,3,4,-,-,-,4,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,6,18,-,2,2,20,1,4,5,1,-,1,6,-,14,14,-,-,-,14,10,19,29,1,2,3,32,230
Centros Educativos,-,-,-,2,-,2,2,2,1,3,1,-,1,4,7,1,8,2,1,3,11,1,1,2,-,-,-,2,1,1,2,6,-,6,8,1,1,2,4,1,5,7,1,-,1,1,-,1,2,2,1,3,3,1,4,7,-,1,1,-,1,1,2,1,2,3,-,-,-,3,5,-,5,2,-,2,7,1,1,2,1,-,1,3,1,-,1,3,1,4,5,3,-,3,-,1,1,4,1,1,2,2,-,2,4,-,-,-,-,-,-,-,-,2,2,1,2,3,5,2,1,3,1,1,2,5,1,-,1,1,-,1,2,-,-,-,2,1,3,3,2,1,3,1,-,1,4,90
"Espacios Acuáticos al Aire Libre (Mar, Río, Arroyo, Humedal, Lago, Etc)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
"Espacios Terrestres al Aire Libre (Bosque, Potrero, Montaña, Playa, Etc)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,1,1,-,1,1,2,1,2,3,-,1,1,4,-,-,-,1,-,1,1,-,1,1,-,-,-,1,-,-,-,1,3,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,4,4,-,1,1,5,-,-,-,-,1,1,1,30
"Establecimiento Comercial (Tienda, Centro Comercial, Almacén, Plaza de Mercado)",1,5,6,-,5,5,11,-,11,11,-,1,1,12,-,13,13,-,13,13,26,1,17,18,-,8,8,26,-,22,22,1,9,10,32,2,32,34,-,16,16,50,-,10,10,-,5,5,15,-,56,56,1,24,25,81,-,1,1,-,1,1,2,1,19,20,1,11,12,32,1,17,18,1,9,10,28,1,9,10,1,8,9,19,-,7,7,-,10,10,17,-,13,13,-,4,4,17,1,30,31,-,17,17,48,-,-,-,-,-,-,-,-,7,7,-,4,4,11,-,3,3,-,6,6,9,-,10,10,-,4,4,14,-,13,13,-,4,4,17,-,23,23,-,16,16,39,506
"Establecimiento Industrial (Fábrica, Planta) y/o Obras en Construcción",-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,4,4,-,-,-,4,-,-,-,-,1,1,1,-,2,2,-,-,-,2,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,4,4,-,1,1,5,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24
"Establecimientos de Expendio de Comidas (Restaurantes, Asaderos, Salsamentarias, Etc)",-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,2,2,-,2,2,4,-,1,1,-,1,1,2,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,3,3,-,1,1,4,-,5,5,1,1,2,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,2,2,3,-,2,2,-,-,-,2,-,-,-,-,-,-,-,1,2,3,-,-,-,3,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,3,3,-,1,1,4,-,-,-,-,1,1,1,40
"Establecimientos Dedicados a la Administración Pública (Cortes, Juzgados, Ministerios, Etc)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,3,3,-,2,2,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7
"Establecimientos Financieros y Relacionados (Bancos, Fiduciarias, Etc) ",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Estaciones de Servicio (Bombas de Gasolina),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,2
Guarniciones Militares y/o de Policía,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,8,8,-,4,4,12,-,2,2,-,-,-,2,1,12,13,-,3,3,16,-,12,12,-,-,-,12,-,5,5,-,-,-,5,-,18,18,1,1,2,20,-,5,5,-,-,-,5,-,4,4,-,1,1,5,-,10,10,-,-,-,10,-,7,7,1,-,1,8,1,11,12,-,1,1,13,-,7,7,-,-,-,7,-,5,5,-,-,-,5,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,2,2,3,-,7,7,-,-,-,7,-,6,6,-,1,1,7,-,18,18,-,-,-,18,159
"Lugares de Actividades Culturales (Cines, Teatros, Museos, Bibliotecas, Etc)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,2,4,11
"Lugares de Cuidado de Personas (Hospicios, Orfelinatos, Hogares Geriatricos, Etc)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15
Lugares de Esparcimiento con Expendio de Alcohol,-,1,1,-,1,1,2,-,2,2,-,2,2,4,-,8,8,-,4,4,12,-,6,6,-,1,1,7,-,15,15,-,4,4,19,-,10,10,1,1,2,12,-,3,3,-,4,4,7,-,6,6,-,8,8,14,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,4,4,-,1,1,5,-,5,5,-,2,2,7,-,7,7,-,4,4,11,-,-,-,-,2,2,2,-,6,6,1,-,1,7,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,5,5,-,2,2,7,-,3,3,-,2,2,5,-,6,6,1,2,3,9,-,5,5,-,2,2,7,140
"Lugares de Hospedaje (Hoteles, Campamentos Y Otros Tipos de Hospedaje No Permanente, Moteles, Etc)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,2,-,1,1,-,1,1,2,-,1,1,2,-,2,3,-,1,1,-,3,3,4,-,-,-,-,1,1,1,1,1,2,-,3,3,5,-,1,1,-,-,-,1,1,-,1,-,1,1,2,-,2,2,-,1,1,3,-,-,-,1,-,1,1,-,-,-,-,2,2,2,-,-,-,1,1,2,2,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,9,9,-,1,1,10,1,-,1,-,1,1,2,-,1,1,-,-,-,1,44
Oficinas y/o Edificios de Oficinas,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,2,2,-,2,2,4,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,4,4,-,1,1,5,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,1,1,-,2,2,3,-,6,6,-,-,-,6,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,2,2,-,3,3,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,3,3,-,2,2,5,45
"Parqueaderos, Estacionamientos",-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,6,6,-,3,3,9,-,1,1,-,-,-,1,-,5,5,-,3,3,8,-,1,1,-,1,1,2,-,5,5,-,-,-,5,-,4,4,-,2,2,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,1,1,5,-,3,3,-,1,1,4,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,3,3,-,1,1,4,-,6,6,-,-,-,6,55
"Sitio de Culto (Capilla, Iglesia, Templo, Etc)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,4
Taller,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,1
Terminales de Pasajeros,-,2,2,-,3,3,5,-,1,1,-,2,2,3,-,2,2,-,3,3,5,-,6,6,-,1,1,7,-,5,5,-,2,2,7,-,4,4,-,1,1,5,-,11,11,-,8,8,19,-,2,2,-,6,6,8,-,1,1,-,2,2,3,-,14,14,-,1,1,15,-,3,3,-,2,2,5,-,2,2,-,2,2,4,2,2,4,-,1,1,5,-,2,2,-,-,-,2,-,7,7,-,1,1,8,-,-,-,-,-,-,-,-,3,3,-,3,3,6,-,-,-,-,-,-,-,-,4,4,-,5,5,9,-,1,1,-,-,-,1,-,6,6,1,2,3,9,126
Terreno Baldío,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
Vehículo Servicio Particular,-,-,-,-,2,2,2,-,2,2,-,2,2,4,-,1,1,-,1,1,2,-,2,2,-,2,2,4,-,7,7,-,4,4,11,-,7,7,-,-,-,7,-,3,3,-,1,1,4,-,6,6,-,5,5,11,-,-,-,-,-,-,-,-,7,7,-,6,6,13,-,6,6,-,4,4,10,-,5,5,-,4,4,9,-,4,4,-,1,1,5,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,5,5,-,2,2,7,-,4,4,-,1,1,5,-,3,3,-,4,4,7,-,5,5,-,1,1,6,1,11,12,2,2,4,16,125
Vía Pública,3,10,13,1,12,13,26,-,13,13,1,4,5,18,6,70,76,3,38,41,117,-,27,27,-,17,17,44,12,84,96,9,55,64,160,2,65,67,1,27,28,95,2,23,25,-,11,11,36,6,95,101,2,57,59,160,-,10,10,-,6,6,16,3,26,29,-,14,14,43,-,32,32,-,9,9,41,3,39,42,1,25,26,68,7,54,61,4,22,26,87,-,34,34,-,14,14,48,6,79,85,-,33,33,118,-,1,1,-,-,-,1,5,16,21,-,-,-,21,5,23,28,1,10,11,39,-,33,33,-,11,11,44,10,37,47,2,34,36,83,8,56,64,2,16,18,82,1347
Vivienda,-,21,21,-,15,15,36,-,27,27,2,24,26,53,14,165,179,14,135,149,328,-,33,33,1,20,21,54,14,167,181,16,140,156,337,7,107,114,-,88,88,202,5,52,57,4,38,42,99,9,227,236,9,202,211,447,-,16,16,1,11,12,28,2,31,33,-,26,26,59,2,57,59,2,47,49,108,6,102,108,5,73,78,186,8,110,118,12,106,118,236,2,51,53,1,30,31,84,9,192,201,15,151,166,367,-,-,-,-,-,-,-,-,26,26,1,11,12,38,4,49,53,2,31,33,86,3,62,65,2,54,56,121,6,99,105,8,81,89,194,5,97,102,4,38,42,144,3207
Zonas de Actividades Agropecuarias,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
Otros,-,2,2,-,2,2,4,-,4,4,-,8,8,12,-,16,16,-,3,3,19,-,5,5,-,1,1,6,-,12,12,1,4,5,17,-,10,10,-,5,5,15,-,5,5,-,6,6,11,-,25,25,-,14,14,39,-,2,2,-,-,-,2,-,7,7,-,8,8,15,-,8,8,-,5,5,13,-,10,10,-,1,1,11,-,4,4,-,4,4,8,-,5,5,-,1,1,6,-,24,24,-,15,15,39,-,-,-,-,-,-,-,-,6,6,-,5,5,11,-,2,2,-,1,1,3,-,9,9,-,9,9,18,-,5,5,-,5,5,10,-,19,19,1,5,6,25,284
Sin Información,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,-,-,-,-,-,-,-,4,4,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,1,1,2,-,1,1,-,1,1,2,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,23,27,4,8,12,39,59
TOTAL,15,159,174,5,73,78,252,4,216,220,6,106,112,332,63,788,851,44,437,481,1332,6,284,290,2,107,109,399,90,853,943,63,418,481,1424,36,866,902,18,315,333,1235,29,463,492,11,154,165,657,75,1494,1569,44,650,694,2263,-,122,122,1,36,37,159,22,420,442,9,143,152,594,41,396,437,8,141,149,586,36,530,566,21,250,271,837,78,619,697,38,290,328,1025,18,309,327,7,97,104,431,62,929,991,31,402,433,1424,-,2,2,-,-,-,2,16,206,222,2,63,65,287,48,308,356,9,126,135,491,16,398,414,6,164,170,584,50,478,528,42,297,339,867,140,1219,1359,44,256,300,1659,16840
