COMPORTAMIENTO DE LAS LESIONES NO FATALES POR VIOLENCIA INTRAFAMILIAR (VIF) EN BOGOTÁ D.C AÑO 2021 / LOCALIDAD DEL HECHO,Antonio Nariño,Antonio Nariño.1,Antonio Nariño.2,Antonio Nariño.3,Antonio Nariño.4,Antonio Nariño.5,Antonio Nariño.6,Barrios Unidos,Barrios Unidos.1,Barrios Unidos.2,Barrios Unidos.3,Barrios Unidos.4,Barrios Unidos.5,Barrios Unidos.6,Bosa,Bosa.1,Bosa.2,Bosa.3,Bosa.4,Bosa.5,Bosa.6,Chapinero,Chapinero.1,Chapinero.2,Chapinero.3,Chapinero.4,Chapinero.5,Chapinero.6,Ciudad Bolívar,Ciudad Bolívar.1,Ciudad Bolívar.2,Ciudad Bolívar.3,Ciudad Bolívar.4,Ciudad Bolívar.5,Ciudad Bolívar.6,Engativá,Engativá.1,Engativá.2,Engativá.3,Engativá.4,Engativá.5,Engativá.6,Fontibón,Fontibón.1,Fontibón.2,Fontibón.3,Fontibón.4,Fontibón.5,Fontibón.6,Kennedy,Kennedy.1,Kennedy.2,Kennedy.3,Kennedy.4,Kennedy.5,Kennedy.6,La Candelaria,La Candelaria.1,La Candelaria.2,La Candelaria.3,La Candelaria.4,La Candelaria.5,La Candelaria.6,Mártires,Mártires.1,Mártires.2,Mártires.3,Mártires.4,Mártires.5,Mártires.6,Puente Aranda,Puente Aranda.1,Puente Aranda.2,Puente Aranda.3,Puente Aranda.4,Puente Aranda.5,Puente Aranda.6,Rafael Uribe Uribe,Rafael Uribe Uribe.1,Rafael Uribe Uribe.2,Rafael Uribe Uribe.3,Rafael Uribe Uribe.4,Rafael Uribe Uribe.5,Rafael Uribe Uribe.6,San Cristóbal,San Cristóbal.1,San Cristóbal.2,San Cristóbal.3,San Cristóbal.4,San Cristóbal.5,San Cristóbal.6,Santafé,Santafé.1,Santafé.2,Santafé.3,Santafé.4,Santafé.5,Santafé.6,Suba,Suba.1,Suba.2,Suba.3,Suba.4,Suba.5,Suba.6,Sumapaz,Sumapaz.1,Sumapaz.2,Sumapaz.3,Sumapaz.4,Sumapaz.5,Sumapaz.6,Teusaquillo,Teusaquillo.1,Teusaquillo.2,Teusaquillo.3,Teusaquillo.4,Teusaquillo.5,Teusaquillo.6,Tunjuelito,Tunjuelito.1,Tunjuelito.2,Tunjuelito.3,Tunjuelito.4,Tunjuelito.5,Tunjuelito.6,Usaquén,Usaquén.1,Usaquén.2,Usaquén.3,Usaquén.4,Usaquén.5,Usaquén.6,Usme,Usme.1,Usme.2,Usme.3,Usme.4,Usme.5,Usme.6,Sin información,Sin información.1,Sin información.2,Sin información.3,Sin información.4,Sin información.5,Sin información.6,CIFRA
Agente químico,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Biodinámico,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
Contundente,-,4,4,-,13,13,17,-,7,7,-,10,10,17,-,22,22,-,83,83,105,-,4,4,-,8,8,12,-,29,29,-,110,110,139,-,34,34,-,59,59,93,-,7,7,-,32,32,39,-,38,38,-,103,103,141,-,3,3,-,4,4,7,-,2,2,-,16,16,18,-,8,8,-,21,21,29,-,19,19,-,48,48,67,-,32,32,-,65,65,97,-,10,10,-,14,14,24,-,32,32,-,72,72,104,-,-,-,-,1,1,1,-,4,4,-,9,9,13,-,18,18,-,14,14,32,-,22,22,-,25,25,47,-,15,15,-,54,54,69,-,11,11,-,21,21,32,1103
Cortante,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,5,5,-,3,3,8,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,3,3,4,-,7,7,-,3,3,10,-,-,-,-,-,-,-,-,4,4,-,1,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,-,-,-,1,1,1,-,2,2,-,2,2,4,-,1,1,-,-,-,1,46
Corto contundente,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,11,11,-,13,13,24,-,3,3,-,-,-,3,-,12,12,-,15,15,27,-,11,11,-,11,11,22,-,4,4,-,4,4,8,-,17,17,-,14,14,31,-,-,-,-,1,1,1,-,4,4,-,-,-,4,-,4,4,-,2,2,6,-,8,8,-,9,9,17,-,15,15,-,20,20,35,-,2,2,-,6,6,8,-,10,10,-,6,6,16,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,1,1,-,1,1,2,-,2,2,-,4,4,6,-,10,10,-,14,14,24,-,-,-,-,6,6,6,244
Corto punzante,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,3,3,-,1,1,4,-,-,-,-,-,-,-,-,8,8,-,4,4,12,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,4,4,-,1,1,5,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,3,3,-,2,2,5,-,2,2,-,1,1,3,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,7,7,-,1,1,8,-,2,2,-,-,-,2,52
Mecanismo múltiple,-,6,6,-,5,5,11,-,3,3,-,7,7,10,-,38,38,-,58,58,96,-,8,8,-,7,7,15,-,47,47,-,81,81,128,-,47,47,-,45,45,92,-,11,11,-,16,16,27,-,52,52,-,75,75,127,-,3,3,-,4,4,7,-,4,4,-,16,16,20,-,12,12,-,10,10,22,-,20,20,-,29,29,49,-,42,42,-,57,57,99,-,16,16,-,16,16,32,-,32,32,-,51,51,83,-,-,-,-,-,-,-,-,3,3,-,5,5,8,-,13,13,-,10,10,23,-,24,24,-,25,25,49,-,38,38,-,39,39,77,-,23,23,-,10,10,33,1008
Proyectil de arma de fuego,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,4
Térmico,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
Por determinar,-,-,-,-,5,5,5,-,3,3,-,4,4,7,-,14,14,-,26,26,40,-,-,-,-,1,1,1,-,22,22,-,31,31,53,-,10,10,-,28,28,38,-,4,4,-,5,5,9,-,17,17,-,28,28,45,-,2,2,-,-,-,2,-,1,1,-,2,2,3,-,4,4,-,11,11,15,-,3,3,-,6,6,9,-,10,10,-,12,12,22,-,2,2,-,4,4,6,-,7,7,-,29,29,36,-,-,-,-,-,-,-,-,3,3,-,3,3,6,-,1,1,-,7,7,8,-,4,4,-,11,11,15,-,6,6,-,9,9,15,-,2,2,-,6,6,8,343
VIOLENCIA CONTRA EL ADULTO MAYOR (VIF),-,5,5,-,4,4,9,-,3,3,-,4,4,7,-,16,16,-,22,22,38,-,5,5,-,2,2,7,-,27,27,-,21,21,48,-,35,35,-,31,31,66,-,7,7,-,5,5,12,-,25,25,-,37,37,62,-,4,4,-,-,-,4,-,6,6,-,8,8,14,-,7,7,-,11,11,18,-,9,9,-,10,10,19,-,24,24,-,29,29,53,-,6,6,-,2,2,8,-,19,19,-,36,36,55,-,-,-,-,-,-,-,-,7,7,-,1,1,8,-,12,12,-,9,9,21,-,9,9,-,13,13,22,-,9,9,-,10,10,19,-,7,7,-,6,6,13,503
Abrasivo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,3,3,-,-,-,3,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,1,1,-,-,-,1,14
Contundente,-,2,2,-,2,2,4,-,1,1,-,1,1,2,-,6,6,-,8,8,14,-,1,1,-,1,1,2,-,8,8,-,9,9,17,-,10,10,-,13,13,23,-,4,4,-,3,3,7,-,14,14,-,20,20,34,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,2,2,-,9,9,11,-,5,5,-,4,4,9,-,11,11,-,14,14,25,-,2,2,-,1,1,3,-,7,7,-,20,20,27,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,2,2,-,3,3,5,-,6,6,-,9,9,15,-,3,3,-,4,4,7,-,2,2,-,6,6,8,218
Cortante,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
Corto contundente,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,6,6,-,2,2,8,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,-,-,-,-,-,-,-,4,4,-,1,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,1,1,4,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,32
Corto punzante,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,2
Mecanismo múltiple,-,2,2,-,-,-,2,-,-,-,-,2,2,2,-,2,2,-,5,5,7,-,1,1,-,1,1,2,-,8,8,-,1,1,9,-,10,10,-,5,5,15,-,1,1,-,-,-,1,-,4,4,-,4,4,8,-,1,1,-,-,-,1,-,3,3,-,-,-,3,-,1,1,-,2,2,3,-,3,3,-,4,4,7,-,3,3,-,4,4,7,-,3,3,-,-,-,3,-,2,2,-,6,6,8,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,5,5,-,2,2,7,-,2,2,-,1,1,3,-,2,2,-,1,1,3,-,1,1,-,-,-,1,94
Por determinar,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,6,6,-,9,9,15,-,2,2,-,-,-,2,-,7,7,-,9,9,16,-,8,8,-,11,11,19,-,1,1,-,2,2,3,-,6,6,-,11,11,17,-,2,2,-,-,-,2,-,1,1,-,7,7,8,-,4,4,-,-,-,4,-,1,1,-,1,1,2,-,6,6,-,10,10,16,-,1,1,-,1,1,2,-,4,4,-,8,8,12,-,-,-,-,-,-,-,-,3,3,-,1,1,4,-,1,1,-,3,3,4,-,1,1,-,2,2,3,-,3,3,-,3,3,6,-,2,2,-,-,-,2,140
TOTAL,6,18,24,6,28,34,58,7,19,26,4,26,30,56,93,111,204,120,214,334,538,12,20,32,6,20,26,58,120,157,277,111,273,384,661,56,145,201,69,180,249,450,21,35,56,21,64,85,141,99,163,262,125,268,393,655,1,12,13,-,9,9,22,15,19,34,18,44,62,96,17,39,56,10,59,69,125,45,63,108,40,111,151,259,89,139,228,72,192,264,492,11,40,51,20,44,64,115,70,112,182,82,202,284,466,1,-,1,-,1,1,2,5,20,25,8,19,27,52,19,50,69,18,44,62,131,36,64,100,26,82,108,208,54,88,142,76,134,210,352,47,47,94,53,50,103,197,5134
VARIABLE: DIAGNÓSTICO TOPOGRÁFICO DE LA LESIÓN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VIOLENCIA CONTRA NIÑOS, NIÑAS Y ADOLESCENTES (VIF)",6,-,6,6,-,6,12,7,-,7,4,-,4,11,93,-,93,120,-,120,213,12,-,12,6,-,6,18,120,-,120,111,-,111,231,56,-,56,69,-,69,125,21,-,21,21,-,21,42,99,-,99,125,-,125,224,1,-,1,-,-,-,1,15,-,15,18,-,18,33,17,-,17,10,-,10,27,45,-,45,40,-,40,85,89,-,89,72,-,72,161,11,-,11,20,-,20,31,70,-,70,82,-,82,152,1,-,1,-,-,-,1,5,-,5,8,-,8,13,19,-,19,18,-,18,37,36,-,36,26,-,26,62,54,-,54,76,-,76,130,47,-,47,53,-,53,100,1709
Piel y faneras,-,-,-,-,-,-,-,-,-,-,2,-,2,2,3,-,3,8,-,8,11,-,-,-,1,-,1,1,2,-,2,3,-,3,5,3,-,3,2,-,2,5,-,-,-,-,-,-,-,3,-,3,6,-,6,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,2,4,8,-,8,3,-,3,11,-,-,-,-,-,-,-,3,-,3,2,-,2,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,2,1,-,1,-,-,-,1,3,-,3,8,-,8,11,7,-,7,5,-,5,12,79
Politraumatismo,1,-,1,4,-,4,5,2,-,2,1,-,1,3,24,-,24,39,-,39,63,3,-,3,-,-,-,3,40,-,40,32,-,32,72,22,-,22,21,-,21,43,8,-,8,9,-,9,17,25,-,25,44,-,44,69,-,-,-,-,-,-,-,2,-,2,8,-,8,10,4,-,4,-,-,-,4,17,-,17,14,-,14,31,22,-,22,23,-,23,45,5,-,5,6,-,6,11,25,-,25,22,-,22,47,1,-,1,-,-,-,1,2,-,2,4,-,4,6,6,-,6,4,-,4,10,10,-,10,5,-,5,15,15,-,15,25,-,25,40,8,-,8,11,-,11,19,514
Trauma área Pélvica,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,4
Trauma craneano,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,3,-,-,-,3,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,1,1,2,-,2,-,-,-,2,1,-,1,-,-,-,1,1,-,1,2,-,2,3,-,-,-,-,-,-,-,1,-,1,2,-,2,3,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16
Trauma de abdomen,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,1,-,1,1,-,1,2,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,1,1,6
Trauma de cuello,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,1,-,1,1,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8
Trauma de miembros,-,-,-,1,-,1,1,2,-,2,1,-,1,3,13,-,13,22,-,22,35,-,-,-,-,-,-,-,23,-,23,17,-,17,40,10,-,10,9,-,9,19,2,-,2,2,-,2,4,18,-,18,19,-,19,37,-,-,-,-,-,-,-,1,-,1,2,-,2,3,2,-,2,4,-,4,6,5,-,5,6,-,6,11,13,-,13,9,-,9,22,-,-,-,4,-,4,4,12,-,12,11,-,11,23,-,-,-,-,-,-,-,1,-,1,-,-,-,1,3,-,3,3,-,3,6,6,-,6,2,-,2,8,8,-,8,8,-,8,16,5,-,5,8,-,8,13,252
Trauma de tórax,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,-,-,-,2,-,-,-,-,-,-,-,1,-,1,1,-,1,2,-,-,-,-,-,-,-,2,-,2,-,-,-,2,3,-,3,-,-,-,3,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,1,-,1,1,-,-,-,3,-,3,3,1,-,1,1,-,1,2,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,2,-,-,-,-,-,-,-,1,-,1,-,-,-,1,20
Trauma facial,-,-,-,1,-,1,1,-,-,-,-,-,-,-,7,-,7,5,-,5,12,2,-,2,1,-,1,3,7,-,7,11,-,11,18,6,-,6,8,-,8,14,2,-,2,1,-,1,3,11,-,11,13,-,13,24,1,-,1,-,-,-,1,1,-,1,2,-,2,3,1,-,1,2,-,2,3,6,-,6,2,-,2,8,14,-,14,6,-,6,20,2,-,2,4,-,4,6,5,-,5,12,-,12,17,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,3,-,3,3,2,-,2,1,-,1,3,5,-,5,6,-,6,11,1,-,1,3,-,3,4,155
Por determinar,5,-,5,-,-,-,5,3,-,3,-,-,-,3,41,-,41,44,-,44,85,7,-,7,4,-,4,11,45,-,45,46,-,46,91,15,-,15,25,-,25,40,7,-,7,9,-,9,16,37,-,37,43,-,43,80,-,-,-,-,-,-,-,11,-,11,4,-,4,15,7,-,7,3,-,3,10,14,-,14,12,-,12,26,29,-,29,28,-,28,57,4,-,4,6,-,6,10,23,-,23,32,-,32,55,-,-,-,-,-,-,-,1,-,1,3,-,3,4,8,-,8,7,-,7,15,14,-,14,17,-,17,31,23,-,23,29,-,29,52,25,-,25,24,-,24,49,655
VIOLENCIA ENTRE OTROS FAMILIARES (VIF),-,13,13,-,24,24,37,-,16,16,-,22,22,38,-,95,95,-,192,192,287,-,15,15,-,18,18,33,-,130,130,-,252,252,382,-,110,110,-,149,149,259,-,28,28,-,59,59,87,-,138,138,-,231,231,369,-,8,8,-,9,9,17,-,13,13,-,36,36,49,-,32,32,-,48,48,80,-,54,54,-,101,101,155,-,115,115,-,163,163,278,-,34,34,-,42,42,76,-,93,93,-,166,166,259,-,-,-,-,1,1,1,-,13,13,-,18,18,31,-,38,38,-,35,35,73,-,55,55,-,69,69,124,-,79,79,-,124,124,203,-,40,40,-,44,44,84,2922
Piel y faneras,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,4,4,6,-,-,-,-,-,-,-,-,3,3,-,8,8,11,-,9,9,-,8,8,17,-,-,-,-,4,4,4,-,5,5,-,7,7,12,-,-,-,-,3,3,3,-,1,1,-,1,1,2,-,-,-,-,1,1,1,-,-,-,-,5,5,5,-,5,5,-,5,5,10,-,2,2,-,1,1,3,-,2,2,-,2,2,4,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,1,1,2,-,3,3,-,3,3,6,-,2,2,-,3,3,5,-,2,2,-,2,2,4,96
Politraumatismo,-,9,9,-,7,7,16,-,6,6,-,11,11,17,-,42,42,-,93,93,135,-,7,7,-,6,6,13,-,54,54,-,99,99,153,-,41,41,-,60,60,101,-,10,10,-,21,21,31,-,52,52,-,99,99,151,-,5,5,-,4,4,9,-,4,4,-,22,22,26,-,14,14,-,14,14,28,-,24,24,-,37,37,61,-,54,54,-,72,72,126,-,14,14,-,20,20,34,-,36,36,-,68,68,104,-,-,-,-,-,-,-,-,4,4,-,8,8,12,-,14,14,-,13,13,27,-,25,25,-,35,35,60,-,34,34,-,48,48,82,-,17,17,-,14,14,31,1217
Trauma área Pélvica,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8
Trauma craneano,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,2,2,-,1,1,3,-,5,5,-,5,5,10,-,2,2,-,2,2,4,-,-,-,-,2,2,2,-,4,4,-,5,5,9,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,3,3,-,2,2,5,-,4,4,-,3,3,7,-,-,-,-,1,1,1,-,2,2,-,3,3,5,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,5,5,-,4,4,9,-,-,-,-,-,-,-,65
Trauma de abdomen,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,2,2,2,11
Trauma de cuello,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,2,2,-,3,3,5,-,3,3,-,-,-,3,-,-,-,-,1,1,1,-,3,3,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,1,1,1,21
Trauma de miembros,-,2,2,-,4,4,6,-,3,3,-,2,2,5,-,12,12,-,26,26,38,-,1,1,-,5,5,6,-,22,22,-,51,51,73,-,15,15,-,28,28,43,-,5,5,-,7,7,12,-,18,18,-,37,37,55,-,-,-,-,1,1,1,-,-,-,-,5,5,5,-,5,5,-,10,10,15,-,9,9,-,17,17,26,-,19,19,-,29,29,48,-,4,4,-,7,7,11,-,12,12,-,29,29,41,-,-,-,-,1,1,1,-,2,2,-,1,1,3,-,11,11,-,8,8,19,-,6,6,-,12,12,18,-,15,15,-,18,18,33,-,9,9,-,10,10,19,478
Trauma de tórax,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,4,4,4,-,-,-,-,-,-,-,-,1,1,-,6,6,7,-,3,3,-,4,4,7,-,-,-,-,-,-,-,-,4,4,-,4,4,8,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,1,1,2,-,1,1,-,1,1,2,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,4,4,-,2,2,6,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,5,5,-,6,6,11,-,1,1,-,-,-,1,56
Trauma facial,-,2,2,-,7,7,9,-,4,4,-,4,4,8,-,22,22,-,37,37,59,-,4,4,-,4,4,8,-,23,23,-,48,48,71,-,27,27,-,19,19,46,-,10,10,-,18,18,28,-,36,36,-,50,50,86,-,1,1,-,1,1,2,-,6,6,-,3,3,9,-,7,7,-,9,9,16,-,13,13,-,31,31,44,-,25,25,-,39,39,64,-,11,11,-,8,8,19,-,30,30,-,33,33,63,-,-,-,-,-,-,-,-,2,2,-,5,5,7,-,10,10,-,5,5,15,-,14,14,-,7,7,21,-,12,12,-,34,34,46,-,11,11,-,9,9,20,641
